Mean,SD,par,file,trait,type,treatment
66.851234,24.245378,ResVar,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
248.843994,29.423666,GenVar,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
0.787784,0.077148,hsq,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
0.011513,0.008743,Pi,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
8625.017578,6549.949707,NnzSnp,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
2e-6,3e-6,SigmaSq,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
-0.705481,0.508249,S,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
0.005057,0.002349,ResVar,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
0.005298,0.002374,GenVar,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
0.510784,0.224109,hsq,leaf_nutrient_traits_Field/HN/N.parRes,N,leaf_nutrient_traits_Field,HN
0.013693,0.009211,Pi,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
10257.173828,6901.081055,NnzSnp,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
0,0,SigmaSq,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
-0.721562,0.459899,S,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
1.21e-4,5.7e-5,ResVar,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
4.71e-4,6.4e-5,GenVar,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
0.794571,0.096961,hsq,leaf_nutrient_traits_Field/HN/P.parRes,P,leaf_nutrient_traits_Field,HN
0.006867,0.014221,Pi,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
5143.675293,10653.1875,NnzSnp,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
0,0,SigmaSq,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
-1.548651,0.984767,S,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
3.4e-5,1.6e-5,ResVar,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
1.15e-4,1.8e-5,GenVar,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
0.773532,0.110725,hsq,leaf_nutrient_traits_Field/HN/S.parRes,S,leaf_nutrient_traits_Field,HN
0.023264,0.038548,Pi,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
17428.839844,28880.142578,NnzSnp,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
0.015538,0.016527,SigmaSq,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
-1.814032,1.33197,S,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
37.10498,40.224319,ResVar,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
124.641647,40.412861,GenVar,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
0.770417,0.247644,hsq,leaf_nutrient_traits_Field/HN/Zn.parRes,Zn,leaf_nutrient_traits_Field,HN
0.007794,0.005351,Pi,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
5838.389648,4008.421875,NnzSnp,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
0.003272,0.005121,SigmaSq,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
-0.348348,0.792832,S,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
2.680485,1.103604,ResVar,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
2.600985,1.127403,GenVar,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
0.491128,0.20663,hsq,leaf_nutrient_traits_Field/LN/B.parRes,B,leaf_nutrient_traits_Field,LN
0.011316,0.007249,Pi,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
8476.569336,5429.654785,NnzSnp,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
5e-6,7e-6,SigmaSq,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
-0.203588,0.761565,S,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
0.001046,4.84e-4,ResVar,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
0.003725,5.47e-4,GenVar,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
0.780211,0.102379,hsq,leaf_nutrient_traits_Field/LN/Ca.parRes,Ca,leaf_nutrient_traits_Field,LN
0.020199,0.012638,Pi,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
15132.553711,9468.946289,NnzSnp,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
0.658242,0.747817,SigmaSq,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
0.037006,0.677677,S,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
227.111755,104.800018,ResVar,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
826.717773,118.266617,GenVar,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
0.783937,0.099992,hsq,leaf_nutrient_traits_Field/LN/CHL.parRes,CHL,leaf_nutrient_traits_Field,LN
7.12e-4,0.002225,Pi,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
532.380127,1667.061523,NnzSnp,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
0.001117,0.003594,SigmaSq,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
-2.023512,0.607515,S,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
0.404738,0.174345,ResVar,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
1.610942,0.204862,GenVar,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
0.798736,0.086998,hsq,leaf_nutrient_traits_Field/LN/Cu.parRes,Cu,leaf_nutrient_traits_Field,LN
0.011886,0.008641,Pi,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
8903.68457,6472.215332,NnzSnp,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
3.32e-4,4.44e-4,SigmaSq,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
-0.61746,0.462774,S,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
0.158284,0.069741,ResVar,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
0.702819,0.081403,GenVar,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
0.815824,0.081347,hsq,leaf_nutrient_traits_Field/LN/DW.parRes,DW,leaf_nutrient_traits_Field,LN
0.007318,0.009214,Pi,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
5482.369141,6903.298828,NnzSnp,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
0.006205,0.010945999999999999,SigmaSq,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
-1.01164,1.175487,S,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
15.491911,10.970785,ResVar,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
22.560507,11.118931,GenVar,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
0.591543,0.287181,hsq,leaf_nutrient_traits_Field/LN/Fe.parRes,Fe,leaf_nutrient_traits_Field,LN
0.013952,0.010493,Pi,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
10452.217773,7860.135742,NnzSnp,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
0.010391,0.012945,SigmaSq,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
-0.366958,0.520524,S,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
2.906231,1.23804,ResVar,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
16.659029,1.550135,GenVar,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
0.851119,0.063899,hsq,leaf_nutrient_traits_Field/LN/FW.parRes,FW,leaf_nutrient_traits_Field,LN
0.017104,0.009608,Pi,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
12813.975586,7197.960938,NnzSnp,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
4.9e-5,6.9e-5,SigmaSq,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
0.169201,0.675083,S,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
0.007849,0.003447,ResVar,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
0.041222,0.004211,GenVar,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
0.839609,0.071193,hsq,leaf_nutrient_traits_Field/LN/K.parRes,K,leaf_nutrient_traits_Field,LN
0.01765,0.012972,Pi,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
13223.375977,9719.540039,NnzSnp,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
23.610857,38.726772,SigmaSq,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
0.064684,0.602296,S,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
3692.13916,1491.058594,ResVar,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
21545.730469,1866.675293,GenVar,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
0.853487,0.059225,hsq,leaf_nutrient_traits_Field/LN/LA.parRes,LA,leaf_nutrient_traits_Field,LN
0.001425,0.005368,Pi,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
1066.511841,4020.751953,NnzSnp,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
1e-6,2e-6,SigmaSq,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
-2.034207,0.487173,S,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
2.77e-4,1.29e-4,ResVar,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
0.001193,1.48e-4,GenVar,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
0.810986,0.088358,hsq,leaf_nutrient_traits_Field/LN/Mg.parRes,Mg,leaf_nutrient_traits_Field,LN
6e-5,2.9e-5,Pi,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
43.633774,20.887207,NnzSnp,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
0.068311,0.114793,SigmaSq,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
-2.441054,0.239567,S,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
64.531509,18.210726,ResVar,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
233.908401,24.511812,GenVar,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
0.783308,0.061233,hsq,leaf_nutrient_traits_Field/LN/Mn.parRes,Mn,leaf_nutrient_traits_Field,LN
0.008945,0.006823,Pi,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
6699.899902,5111.115723,NnzSnp,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
6e-6,8e-6,SigmaSq,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
-0.770059,0.59289,S,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
0.006393,0.003088,ResVar,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
0.014484,0.003319,GenVar,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
0.692694,0.148926,hsq,leaf_nutrient_traits_Field/LN/N.parRes,N,leaf_nutrient_traits_Field,LN
0.009827,0.008523,Pi,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
7361.240234,6385.361328,NnzSnp,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
0,0,SigmaSq,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
-0.32912400000000003,0.714948,S,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
4.26e-4,1.42e-4,ResVar,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
1.63e-4,1.38e-4,GenVar,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
0.276812,0.231039,hsq,leaf_nutrient_traits_Field/LN/P.parRes,P,leaf_nutrient_traits_Field,LN
0.012449,0.008762,Pi,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
9325.241211,6563.229004,NnzSnp,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
1e-6,1e-6,SigmaSq,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
0.074533,0.933524,S,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
8.2e-5,3.7e-5,ResVar,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
3.58e-4,4.3e-5,GenVar,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
0.812616,0.085039,hsq,leaf_nutrient_traits_Field/LN/S.parRes,S,leaf_nutrient_traits_Field,LN
0.068778,0.040184,Pi,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
51525.878906,30104.558594,NnzSnp,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
0.00588,0.003593,SigmaSq,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
0.582073,0.529592,S,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
101.148041,15.819344,ResVar,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
16.68359,12.964718,GenVar,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
0.142013,0.109608,hsq,leaf_nutrient_traits_Field/LN/Zn.parRes,Zn,leaf_nutrient_traits_Field,LN
0.002053,0.0012979999999999999,Pi,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
1713.415649,1083.032593,NnzSnp,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
0.008471,0.009636,SigmaSq,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
0.036504,0.564904,S,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
2.163804,0.73016,ResVar,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
1.623014,0.736811,GenVar,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
0.427473,0.187799,hsq,Yield_traits_from_Semra/HN/HN-CD.parRes,CD,Yield_traits_from_Semra,HN
0.002135,0.001551,Pi,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
1781.40918,1294.391602,NnzSnp,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
0.002557,0.003614,SigmaSq,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
-0.130327,0.656751,S,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
0.726735,0.295321,ResVar,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
0.60051,0.29757,GenVar,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
0.451397,0.217944,hsq,Yield_traits_from_Semra/HN/HN-CL.parRes,CL,Yield_traits_from_Semra,HN
1.07e-4,3.46e-4,Pi,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
88.720825,288.378601,NnzSnp,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
0.006855,0.011928,SigmaSq,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
-1.727593,0.365011,S,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
1.462597,0.488806,ResVar,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
3.555733,0.564091,GenVar,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
0.707858,0.097396,hsq,Yield_traits_from_Semra/HN/HN-CW.parRes,CW,Yield_traits_from_Semra,HN
0.0011,7.68e-4,Pi,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
917.090027,640.4599,NnzSnp,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.00269,0.002831,SigmaSq,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.043783999999999997,0.615218,S,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.083351,0.044216,ResVar,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.230797,0.047913,GenVar,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.733733,0.141478,hsq,Yield_traits_from_Semra/HN/HN-X20KW.parRes,X20KW,Yield_traits_from_Semra,HN
0.002216,0.001337,Pi,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
1849.112061,1115.832642,NnzSnp,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
0.011166,0.01298,SigmaSq,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
0.068945,0.500253,S,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
0.941159,0.443646,ResVar,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
1.872392,0.473487,GenVar,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
0.664345,0.158143,hsq,Yield_traits_from_Semra/LN/LN-CD.parRes,CD,Yield_traits_from_Semra,LN
0.001659,0.001544,Pi,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
1384.124878,1288.135376,NnzSnp,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
3.85e-4,7.18e-4,SigmaSq,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
0.174012,0.729394,S,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
0.53133300000000006,0.101363,ResVar,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
0.069329,0.086713,GenVar,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
0.115597,0.143161,hsq,Yield_traits_from_Semra/LN/LN-CL.parRes,CL,Yield_traits_from_Semra,LN
1.81e-4,5.08e-4,Pi,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
149.666107,423.190552,NnzSnp,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
0.003291,0.005391,SigmaSq,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
-1.570949,0.565546,S,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
0.518189,0.31006,ResVar,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
1.341012,0.327409,GenVar,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
0.720391,0.167245,hsq,Yield_traits_from_Semra/LN/LN-CW.parRes,CW,Yield_traits_from_Semra,LN
6.21e-4,4.49e-4,Pi,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
517.38269,373.872131,NnzSnp,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
0.005941,0.00604,SigmaSq,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
-0.059773,0.532497,S,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
0.127451,0.053139,ResVar,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
0.368029,0.060458,GenVar,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
0.742074,0.107593,hsq,Yield_traits_from_Semra/LN/LN-X20KW.parRes,X20KW,Yield_traits_from_Semra,LN
723.646912,563.514038,NnzSnp,NA,CC_Aug12,Aerial_trait,LN
1114.135742,756.926697,NnzSnp,NA,CC_Aug12,Aerial_trait,HN
25457.296875,33690.417969,NnzSnp,NA,ExG_Aug12,Aerial_trait,LN
1172.444946,751.55304,NnzSnp,NA,ExG_Aug12,Aerial_trait,HN
